edge_id,road_id,from_node,to_node,normal_minutes,disrupted_minutes,road_disruption_probability_0_1,candidate_closure_status,subdistrict_id,bridge_flag
MS-EDGE-0016710,546930311,N-99.9087164-20.3514807,N-99.9090756-20.3519081,0.145214,0.209108,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016711,546930311,N-99.9090756-20.3519081,N-99.9097667-20.3524062,0.218106,0.314073,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016712,546930312,N-99.9077777-20.3519602,N-99.9075587-20.3517151,0.085328,0.122873,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016713,546930312,N-99.9075587-20.3517151,N-99.9075199-20.3516807,0.013361,0.01924,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016714,546930312,N-99.9075199-20.3516807,N-99.9073360-20.3514559,0.075606,0.108873,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016715,546930312,N-99.9073360-20.3514559,N-99.9067712-20.3500842,0.392394,0.565047,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016716,546930312,N-99.9067712-20.3500842,N-99.9066317-20.3497220,0.102769,0.147987,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016717,546930312,N-99.9066317-20.3497220,N-99.9066076-20.3495938,0.03474,0.050025,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016718,546930313,N-99.9067240-20.3520187,N-99.9074554-20.3517286,0.198705,0.286135,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016719,546930313,N-99.9074554-20.3517286,N-99.9075199-20.3516807,0.020588,0.029646,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016720,546930314,N-99.8937495-20.3797105,N-99.8937934-20.3795810,0.022664,0.034449,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016721,546930314,N-99.8937934-20.3795810,N-99.8937178-20.3794507,0.02474,0.037604,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016722,546930314,N-99.8937178-20.3794507,N-99.8946421-20.3774391,0.36532,0.555286,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016723,546930314,N-99.8946421-20.3774391,N-99.8946820-20.3773522,0.01578,0.023985,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016724,546930314,N-99.8946820-20.3773522,N-99.8949298-20.3768113,0.098186,0.149242,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016725,546930314,N-99.8949298-20.3768113,N-99.8953354-20.3759142,0.162514,0.247021,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016726,546930314,N-99.8953354-20.3759142,N-99.8953889-20.3757959,0.021431,0.032576,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016727,546930314,N-99.8953889-20.3757959,N-99.8957578-20.3749799,0.14782,0.224687,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016728,546930314,N-99.8957578-20.3749799,N-99.8960175-20.3744057,0.104025,0.158118,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016729,546930314,N-99.8960175-20.3744057,N-99.8962709-20.3738451,0.101552,0.154359,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016730,546930314,N-99.8962709-20.3738451,N-99.8964748-20.3733942,0.081685,0.124162,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016731,546930314,N-99.8964748-20.3733942,N-99.8972410-20.3716996,0.306988,0.466622,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016732,546930314,N-99.8972410-20.3716996,N-99.8975058-20.3711970,0.093497,0.142116,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016733,546930314,N-99.8975058-20.3711970,N-99.8981362-20.3698111,0.251296,0.381971,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016734,546930314,N-99.8981362-20.3698111,N-99.8981944-20.3696831,0.023208,0.035276,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016735,546930314,N-99.8981944-20.3696831,N-99.8986281-20.3687296,0.172891,0.262795,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016736,546930314,N-99.8986281-20.3687296,N-99.8993026-20.3672467,0.268884,0.408704,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016737,546930314,N-99.8993026-20.3672467,N-99.8999697-20.3657801,0.26593,0.404213,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016738,546930314,N-99.8999697-20.3657801,N-99.8999816-20.3657542,0.004704,0.00715,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016739,546930314,N-99.8999816-20.3657542,N-99.9011320-20.3632579,0.453561,0.689413,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016740,546930314,N-99.9011320-20.3632579,N-99.9013340-20.3627912,0.084006,0.12769,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016741,546930314,N-99.9013340-20.3627912,N-99.9018860-20.3616423,0.210171,0.319459,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016742,546930314,N-99.9018860-20.3616423,N-99.9020745-20.3611980,0.079753,0.121224,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016743,546930314,N-99.9020745-20.3611980,N-99.9029945-20.3592188,0.360101,0.547353,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016744,546930314,N-99.9029945-20.3592188,N-99.9030960-20.3589650,0.04521,0.068719,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016745,546930314,N-99.9030960-20.3589650,N-99.9031650-20.3587925,0.030728,0.046707,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016746,546930314,N-99.9031650-20.3587925,N-99.9034877-20.3581347,0.120764,0.183562,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016747,546930314,N-99.9034877-20.3581347,N-99.9035151-20.3580789,0.010246,0.015574,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016748,546930314,N-99.9035151-20.3580789,N-99.9036946-20.3577423,0.062768,0.095408,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016749,546930314,N-99.9036946-20.3577423,N-99.9041658-20.3569300,0.154226,0.234423,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016750,546930314,N-99.9041658-20.3569300,N-99.9043588-20.3565306,0.073135,0.111165,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016751,546930314,N-99.9043588-20.3565306,N-99.9044710-20.3561536,0.065283,0.09923,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016752,546930314,N-99.9044710-20.3561536,N-99.9045293-20.3557497,0.067982,0.103332,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016753,546930314,N-99.9045293-20.3557497,N-99.9045517-20.3548078,0.157141,0.238854,0.13,candidate_open_with_delay,TH570904,False
MS-EDGE-0016754,546930315,N-99.9044699-20.3548714,N-99.9043543-20.3552426,0.103197,0.148604,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016755,546930315,N-99.9043543-20.3552426,N-99.9041613-20.3555612,0.09778,0.140803,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016756,546930315,N-99.9041613-20.3555612,N-99.9040402-20.3558215,0.075786,0.109132,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016757,546930315,N-99.9040402-20.3558215,N-99.9034130-20.3562019,0.1869,0.269136,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016758,546930316,N-99.9039312-20.3539939,N-99.9041344-20.3543630,0.110848,0.159621,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016759,546930316,N-99.9041344-20.3543630,N-99.9042606-20.3544146,0.034448,0.049605,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016760,546930316,N-99.9042606-20.3544146,N-99.9043496-20.3544821,0.028642,0.041244,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016761,546930316,N-99.9043496-20.3544821,N-99.9044699-20.3548714,0.108164,0.155756,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016762,546930317,N-99.9031836-20.3548161,N-99.9022141-20.3553282,0.278421,0.400926,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016763,546930317,N-99.9022141-20.3553282,N-99.9020790-20.3554131,0.040693,0.058598,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016764,546930317,N-99.9020790-20.3554131,N-99.9016661-20.3554221,0.103337,0.148805,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016765,546930317,N-99.9016661-20.3554221,N-99.9015898-20.3554131,0.019241,0.027707,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016766,546930317,N-99.9015898-20.3554131,N-99.9011455-20.3554266,0.111223,0.160162,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016767,546930318,N-99.8894150-20.3791303,N-99.8895495-20.3795262,0.110881,0.159669,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016768,546930318,N-99.8895495-20.3795262,N-99.8896383-20.3795409,0.022558,0.032484,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016769,546930318,N-99.8896383-20.3795409,N-99.8899857-20.3794703,0.088926,0.128053,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016770,546930318,N-99.8899857-20.3794703,N-99.8900368-20.3794362,0.015692,0.022596,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016771,546930318,N-99.8900368-20.3794362,N-99.8898957-20.3789825,0.126118,0.18161,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016772,546930319,N-99.9006653-20.3891216,N-99.9006666-20.3889928,0.034374,0.049499,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016773,546930319,N-99.9006666-20.3889928,N-99.9006068-20.3887189,0.07461,0.107438,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016774,546930319,N-99.9006068-20.3887189,N-99.9005576-20.3884933,0.06145,0.088489,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016775,546930319,N-99.9005576-20.3884933,N-99.9004225-20.3879581,0.146771,0.211351,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016776,546930319,N-99.9004225-20.3879581,N-99.9002210-20.3871604,0.218767,0.315024,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016777,546930319,N-99.9002210-20.3871604,N-99.9000039-20.3863221,0.230213,0.331506,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016778,546930319,N-99.9000039-20.3863221,N-99.8998305-20.3856524,0.18391,0.26483,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016779,546930319,N-99.8998305-20.3856524,N-99.8998440-20.3855761,0.02064,0.029722,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0016780,546930319,N-99.8998440-20.3855761,N-99.8998799-20.3855447,0.012283,0.017687,0.11,candidate_open_with_delay,TH570904,False
